lat,lon,landcover
66.59786346,18.35128355,ForestNaturalAreas
69.22507126,18.35833252,Water
66.8569744,18.36153155,ForestNaturalAreas
65.79272015,18.3631184,ForestNaturalAreas
61.06636327,18.36850881,ForestNaturalAreas
68.85209496,18.37116992,Water
64.6830183,18.37155807,ForestNaturalAreas
64.44430293,18.37337371,ForestNaturalAreas
59.29691898,18.37569806,AgriculturalArea
68.23925896,18.37855043,ForestNaturalAreas
67.40822924,18.38270982,ForestNaturalAreas
62.38221764,18.38346999,Wetlands
68.76326028,18.38748018,Water
65.23690412,18.38764457,Water
68.83837041,18.38944855,Water
65.2547602,18.39180685,ForestNaturalAreas
60.10433895,18.39203986,ForestNaturalAreas
63.28913336,18.39530386,Water
59.59459152,18.39715011,ForestNaturalAreas
60.55229898,18.39831177,Water
68.68682244,18.39981199,ForestNaturalAreas
62.19586781,18.40186467,ForestNaturalAreas
57.16059433,18.40425365,Water
67.88894271,18.40558197,Water
63.5201858,18.40580817,Wetlands
61.60103462,18.4068195,ForestNaturalAreas
61.78899112,18.410056,ForestNaturalAreas
62.06021673,18.41392856,ForestNaturalAreas
64.83160995,18.41922165,ForestNaturalAreas
63.61122857,18.41923826,Wetlands
66.33443404,18.41926791,ForestNaturalAreas
64.44971505,18.42100023,ForestNaturalAreas
66.18586193,18.42406353,ForestNaturalAreas
63.88724216,18.4250627,ForestNaturalAreas
62.66364841,18.42776117,ForestNaturalAreas
65.49083266,18.42986158,ForestNaturalAreas
66.76819628,18.43142529,ForestNaturalAreas
56.9347544,18.43358182,Water
66.57121226,18.43596513,ForestNaturalAreas
57.18303814,18.43840259,Water
59.16952576,18.44005116,Water
62.03004612,18.44231992,ForestNaturalAreas
60.07985008,18.44265986,ForestNaturalAreas
66.77676617,18.44373388,ForestNaturalAreas
66.53707604,18.44391198,ForestNaturalAreas
57.0343732,18.44403192,Water
61.36041876,18.44632391,ForestNaturalAreas
69.05474371,18.44715539,Water
60.31876631,18.44729784,ForestNaturalAreas
64.31290969,18.44879066,ForestNaturalAreas
60.28163707,18.45666975,ForestNaturalAreas
65.06660651,18.45667748,ForestNaturalAreas
59.65921179,18.45949584,ForestNaturalAreas
56.98414267,18.46061922,Water
60.62802252,18.46170101,ForestNaturalAreas
60.88364303,18.46565704,ForestNaturalAreas
68.25152147,18.47052203,Water
66.55249477,18.4723562,ForestNaturalAreas
63.64361807,18.47559428,ForestNaturalAreas
55.79220887,18.47575188,Water
68.86896818,18.47851648,Water
62.18851895,18.4785912,ForestNaturalAreas
68.52947536,18.48293934,ForestNaturalAreas
61.28098764,18.4846525,Wetlands
61.21294301,18.48891159,ForestNaturalAreas
60.52871019,18.48966465,ForestNaturalAreas
62.44904729,18.49277288,ForestNaturalAreas
66.67743998,18.49448898,ForestNaturalAreas
68.59345403,18.49496879,ForestNaturalAreas
68.47671861,18.49525699,ForestNaturalAreas
61.85684189,18.49595509,ForestNaturalAreas
65.97387077,18.49675501,ForestNaturalAreas
64.83072628,18.50067798,ForestNaturalAreas
66.02162294,18.50746872,ForestNaturalAreas
65.45692328,18.51003075,ForestNaturalAreas
56.92031394,18.52039417,Water
66.09074105,18.52445859,ForestNaturalAreas
62.39031323,18.52944369,Wetlands
63.55318205,18.53527852,ForestNaturalAreas
60.20480962,18.54623358,ForestNaturalAreas
61.99168284,18.54711501,ForestNaturalAreas
63.29422257,18.55062484,ForestNaturalAreas
67.43481281,18.55269861,Water
64.13123255,18.55271086,ForestNaturalAreas
60.05049323,18.5533708,ForestNaturalAreas
63.42195058,18.55656776,ForestNaturalAreas
62.20112987,18.55721633,Wetlands
61.12557696,18.5625989,ForestNaturalAreas
59.63215158,18.56291416,ForestNaturalAreas
65.17265489,18.56659597,ForestNaturalAreas
68.55827889,18.56823311,ForestNaturalAreas
63.79909111,18.56881657,ForestNaturalAreas
63.36581337,18.57531873,Water
69.36374107,18.57534456,Water
65.52039387,18.57630626,Wetlands
66.10312484,18.57748058,ForestNaturalAreas
59.59431636,18.57850575,ForestNaturalAreas
66.1005199,18.58059837,ForestNaturalAreas
66.82368699,18.5815165,ForestNaturalAreas
59.92000783,18.58632239,ForestNaturalAreas
64.08328761,18.58686998,ForestNaturalAreas
62.9067056,18.58922933,ForestNaturalAreas
62.56298089,18.59152439,ForestNaturalAreas
63.92267238,18.59182537,ForestNaturalAreas
68.74880121,18.59428684,ForestNaturalAreas
60.16869863,18.59482392,ForestNaturalAreas
56.92008362,18.59713826,Water
63.75239476,18.5978525,ForestNaturalAreas
64.93942733,18.60810837,ForestNaturalAreas
60.13646119,18.61044576,ForestNaturalAreas
67.4212579,18.61057649,ForestNaturalAreas
68.61904086,18.61411739,ForestNaturalAreas
69.51396824,18.6158374,Water
60.93188649,18.61596683,ForestNaturalAreas
60.79592783,18.61784555,ForestNaturalAreas
69.17712663,18.61794963,Water
65.88075706,18.6193754,Water
67.04938828,18.62214631,ForestNaturalAreas
60.32874017,18.622275,Wetlands
57.10523283,18.62293128,ForestNaturalAreas
61.12960092,18.62594622,ForestNaturalAreas
68.62352241,18.63083926,ForestNaturalAreas
61.85999392,18.63294194,ForestNaturalAreas
61.05613407,18.63717599,ForestNaturalAreas
61.86287144,18.63994832,ForestNaturalAreas
64.57906292,18.64284384,ForestNaturalAreas
60.85803122,18.64354868,ForestNaturalAreas
57.72308109,18.64563259,Water
66.01725508,18.64892217,ForestNaturalAreas
60.69556984,18.65070639,ForestNaturalAreas
61.72722952,18.65225092,Water
55.9513031,18.65494531,Water
64.91214928,18.66296087,ForestNaturalAreas
61.81845575,18.6644008,ForestNaturalAreas
66.28640318,18.66856437,ForestNaturalAreas
64.75131063,18.6693007,ForestNaturalAreas
68.04546315,18.68444892,Water
65.066682,18.69022047,ForestNaturalAreas
68.35854061,18.69167659,ForestNaturalAreas
55.76711673,18.69422223,Water
56.75455684,18.69452394,Water
68.32759234,18.69499837,ForestNaturalAreas
66.96968543,18.69698486,Wetlands
57.31667829,18.6970217,Water
65.3778255,18.70045726,ForestNaturalAreas
69.4586636,18.70134838,Water
67.40773561,18.70319122,Water
55.80945535,18.70960383,Water
65.93683711,18.71105177,ForestNaturalAreas
62.70527086,18.71587343,ForestNaturalAreas
60.20045376,18.72012091,ForestNaturalAreas
68.10627858,18.72149965,Water
55.94825373,18.72585654,Water
67.28326854,18.73010297,ForestNaturalAreas
55.96443406,18.73089831,Water
60.94992313,18.73099481,Wetlands
63.37574795,18.73561032,Wetlands
66.64607832,18.74030515,ForestNaturalAreas
66.78198312,18.74093776,ForestNaturalAreas
62.57883283,18.74494481,Wetlands
67.59024865,18.74507816,ForestNaturalAreas
63.59992283,18.74837324,ForestNaturalAreas
56.91239597,18.75370052,Water
59.92279058,18.75437269,ForestNaturalAreas
67.61472938,18.75802183,ForestNaturalAreas
57.86934864,18.75854124,Water
68.56458742,18.76300093,ForestNaturalAreas
66.58345294,18.76818681,ForestNaturalAreas
64.81604237,18.76855178,ForestNaturalAreas
66.12279141,18.76933013,ForestNaturalAreas
60.79285029,18.76953482,ForestNaturalAreas
67.75922308,18.77054411,ForestNaturalAreas
59.74267901,18.77161015,ForestNaturalAreas
67.40827077,18.78003453,ForestNaturalAreas
66.97860535,18.78012445,ForestNaturalAreas
56.51025946,18.78089618,Water
56.05229591,18.78129267,Water
65.24033732,18.78320209,ForestNaturalAreas
63.09135323,18.78518006,ForestNaturalAreas
65.12752012,18.7863406,ForestNaturalAreas
57.00563389,18.78741083,Water
68.26856724,18.78827338,Water
64.486292,18.78831748,ForestNaturalAreas
61.08031225,18.79172924,ForestNaturalAreas
56.27116094,18.79299152,Water
66.82711235,18.79314912,ForestNaturalAreas
65.06770815,18.79814665,ForestNaturalAreas
65.11608725,18.79957005,ForestNaturalAreas
60.12661766,18.79987323,Water
67.01242308,18.80053242,ForestNaturalAreas
57.36103613,18.8010432,Water
63.86794152,18.80402044,Wetlands
68.99861398,18.80908342,Water
63.30983295,18.8091599,ForestNaturalAreas
67.3712086,18.8113114,ForestNaturalAreas
61.7551056,18.8136608,ForestNaturalAreas
60.28130086,18.821673,Wetlands
63.04788621,18.82171219,ForestNaturalAreas
62.91963741,18.83013643,AgriculturalArea
65.16937159,18.83054476,ForestNaturalAreas
62.99166511,18.83251054,Water
57.9079475,18.83600032,Water
57.57050012,18.84064908,Water
57.36001947,18.84128894,Water
66.35052131,18.84256177,ForestNaturalAreas
64.21783655,18.84366363,ForestNaturalAreas
61.7904695,18.84514997,ForestNaturalAreas
66.65459926,18.84771499,ForestNaturalAreas
68.77728472,18.84937228,Water
67.45619793,18.85003032,ForestNaturalAreas
64.92547635,18.85412214,ForestNaturalAreas
66.29739492,18.85603963,ForestNaturalAreas
62.47684975,18.85614921,ForestNaturalAreas
68.45926449,18.860886,ForestNaturalAreas
67.43206452,18.86859906,ForestNaturalAreas
62.97051072,18.87638583,ForestNaturalAreas
69.16300161,18.87767407,Water
56.97938412,18.87874881,Water
60.92396098,18.8795527,ForestNaturalAreas
57.07745494,18.88428936,Water
65.19504468,18.89299088,ForestNaturalAreas
56.73050881,18.8932261,Water
57.88486839,18.89339743,Water
60.25011523,18.89781025,Wetlands
57.99800972,18.89808823,Water
63.4893281,18.89814798,ForestNaturalAreas
56.4469057,18.89816087,Water
56.08352819,18.90477845,Water
57.38244033,18.9062088,Water
57.69141274,18.90669369,Water
62.58914263,18.91072357,ForestNaturalAreas
57.44634278,18.91183474,Water
60.82064199,18.91451862,ForestNaturalAreas
63.57189505,18.91999699,ForestNaturalAreas
57.09872854,18.9203475,Water
57.07408462,18.92167539,Water
60.72402433,18.92308409,ForestNaturalAreas
64.60427226,18.92440169,ForestNaturalAreas
61.6736825,18.92569645,ForestNaturalAreas
62.0922353,18.92713742,ForestNaturalAreas
57.3605671,18.92853352,Water
60.04904708,18.93304618,ForestNaturalAreas
66.70813924,18.93791843,ForestNaturalAreas
65.01398943,18.94005769,ForestNaturalAreas
60.04100824,18.94875512,ForestNaturalAreas
56.03967693,18.95716649,Water
63.51520457,18.95847189,Water
60.03364505,18.96456012,ForestNaturalAreas
65.67686635,18.96512549,ForestNaturalAreas
68.88680936,18.96940547,Water
55.73909381,18.97006844,Water
57.73311539,18.97734932,Water
67.64308296,18.98077436,ForestNaturalAreas
68.87572007,18.98087595,ForestNaturalAreas
63.99166861,18.981737,ForestNaturalAreas
62.31746052,18.98197108,ForestNaturalAreas
57.49067577,18.98351042,Water
60.08811723,18.98554725,Wetlands
64.30124679,18.98683976,ForestNaturalAreas
57.98595981,19.00045557,Water
60.11814671,19.0014083,ForestNaturalAreas
55.91274621,19.00287373,ForestNaturalAreas
57.84795828,19.00321766,Water
65.04322537,19.00768742,ForestNaturalAreas
64.01802746,19.00789885,ForestNaturalAreas
57.42996206,19.00923415,Water
64.79033883,19.01830291,ForestNaturalAreas
60.85877867,19.02097755,ForestNaturalAreas
69.65838159,19.02697905,Water
63.38513091,19.03211507,ForestNaturalAreas
63.38383169,19.03463559,ForestNaturalAreas
57.41204854,19.03539636,AgriculturalArea
56.87766708,19.03550406,Water
63.32575342,19.03779846,ForestNaturalAreas
56.74528504,19.03916304,Wetlands
60.16326303,19.03999652,Wetlands
61.57627273,19.04235813,ForestNaturalAreas
61.35030555,19.04586636,Wetlands
65.94123712,19.0470372,ForestNaturalAreas
62.54500567,19.0472701,Wetlands
60.73786729,19.0474567,ForestNaturalAreas
67.21318966,19.04862228,ForestNaturalAreas
60.50791505,19.04974541,ForestNaturalAreas
60.90240394,19.05796107,ForestNaturalAreas
68.00899814,19.06160411,ForestNaturalAreas
67.88469521,19.06956259,Water
64.74940072,19.07022931,ForestNaturalAreas
57.91039871,19.07058465,Water
67.8691653,19.07080398,Water
62.7609189,19.07650064,Wetlands
63.02548561,19.08111434,AgriculturalArea
61.23742794,19.08306295,ForestNaturalAreas
69.4981,19.08501535,Water
63.12974205,19.0857727,ForestNaturalAreas
69.27942779,19.09024907,Water
69.13125936,19.09380627,ForestNaturalAreas
61.60896457,19.09772179,Wetlands
66.11725478,19.09781842,ForestNaturalAreas
69.41801175,19.09797246,Water
61.89213312,19.09803084,ForestNaturalAreas
69.27970437,19.09819694,Water
55.67890122,19.09981502,Water
61.9665878,19.10028952,ForestNaturalAreas
62.73227198,19.10261935,ForestNaturalAreas
67.75859898,19.10274048,ForestNaturalAreas
67.9362849,19.10412106,ForestNaturalAreas
56.67955916,19.11059899,Water
61.53256198,19.11312761,Wetlands
67.45703246,19.11358609,ForestNaturalAreas
61.23697248,19.11599072,ForestNaturalAreas
55.71269529,19.11738253,Water
63.95214758,19.12330299,ForestNaturalAreas
65.87724164,19.12341165,ForestNaturalAreas
64.71025471,19.12952402,ForestNaturalAreas
57.5902212,19.13128955,Water
63.15428673,19.135179,ForestNaturalAreas
60.91638221,19.13811725,ForestNaturalAreas
56.5753341,19.14254833,Water
66.75579727,19.1493431,Water
67.13827373,19.14985456,ForestNaturalAreas
68.15634275,19.15105006,Water
56.2421116,19.15614846,Water
61.9732463,19.16202618,ForestNaturalAreas
62.97834461,19.17172561,ForestNaturalAreas
67.50017678,19.17377624,ForestNaturalAreas
69.39286726,19.17767169,ForestNaturalAreas
66.05751568,19.17769582,ForestNaturalAreas
57.39948734,19.17822637,Water
68.14435911,19.17994238,ForestNaturalAreas
58.12642462,19.1804049,Water
57.56275111,19.18087681,Wetlands
57.36223687,19.18167766,Water
66.27925738,19.18278713,ForestNaturalAreas
69.14357562,19.1853901,Water
63.93261192,19.18591862,ForestNaturalAreas
65.98845782,19.18762487,ForestNaturalAreas
55.92451881,19.1897048,Wetlands
64.62851362,19.19251238,ForestNaturalAreas
62.14109845,19.19272447,ForestNaturalAreas
61.43533513,19.19369027,AgriculturalArea
64.43015854,19.1957485,ForestNaturalAreas
64.71605345,19.1980531,ForestNaturalAreas
66.4715935,19.1995641,ForestNaturalAreas
67.78422203,19.19980422,ForestNaturalAreas
60.71572832,19.20077346,ForestNaturalAreas
63.07768927,19.20517549,ForestNaturalAreas
62.80095842,19.20840405,AgriculturalArea
55.90821309,19.21342195,Wetlands
66.34269761,19.21612984,ForestNaturalAreas
61.58418827,19.21622771,ForestNaturalAreas
69.26416152,19.21891854,ForestNaturalAreas
64.3850756,19.22316056,ForestNaturalAreas
58.37355418,19.22824403,Water
58.41774953,19.23179901,Water
61.56293108,19.23200683,ForestNaturalAreas
57.43107274,19.23366374,Water
61.49234449,19.23778296,ForestNaturalAreas
69.49851641,19.24011132,Water
57.5048808,19.24371868,Water
67.51655463,19.24788912,Water
64.31286614,19.2494413,ForestNaturalAreas
64.31672831,19.25329138,Wetlands
60.69485429,19.25719589,ForestNaturalAreas
61.22515383,19.25922958,ForestNaturalAreas
67.22966669,19.26092023,ForestNaturalAreas
56.81287879,19.26428269,Water
57.85355932,19.2668541,AgriculturalArea
68.29268531,19.26764771,Water
56.17495013,19.27335912,Water
56.52606853,19.27586763,Water
60.57304988,19.27703295,ForestNaturalAreas
67.75122859,19.27853787,ForestNaturalAreas
57.66792749,19.27931111,Wetlands
69.44020395,19.2806717,ForestNaturalAreas
67.30682209,19.28082587,ForestNaturalAreas
67.2320126,19.28273652,ForestNaturalAreas
56.75422803,19.28314504,Water
62.97702245,19.28317599,ForestNaturalAreas
57.17959555,19.28449511,Water
61.30279358,19.28454178,ForestNaturalAreas
56.49817716,19.28587395,Water
66.25394515,19.28712381,ForestNaturalAreas
63.15293463,19.28845774,ForestNaturalAreas
63.47060962,19.29046317,ForestNaturalAreas
69.41709276,19.29866242,ForestNaturalAreas
60.61020416,19.29913133,ForestNaturalAreas
63.5518684,19.30004494,ForestNaturalAreas
55.79259028,19.30334344,Water
56.48821338,19.30670241,Water
57.47785022,19.31149959,Water
65.08889335,19.31202276,ForestNaturalAreas
56.28235973,19.31457002,Water
63.43780343,19.32001196,Water
57.27307476,19.32101561,Water
58.36216987,19.32134915,Water
67.71083957,19.3216222,ForestNaturalAreas
57.50742864,19.32434084,Water
61.87673744,19.33027818,ForestNaturalAreas
61.91923943,19.33312921,Wetlands
55.81800485,19.35113073,Water
64.60386461,19.35381528,ForestNaturalAreas
66.32846348,19.35383882,ForestNaturalAreas
69.46184355,19.35862234,Water
57.81739301,19.35920518,Wetlands
56.6412822,19.36380342,Water
63.14198967,19.36628553,ForestNaturalAreas
56.60193372,19.36679798,Water
57.62580953,19.36982283,Water
65.05987937,19.37009732,ForestNaturalAreas
61.01028178,19.37035013,ForestNaturalAreas
65.16280145,19.371862,ForestNaturalAreas
61.45292811,19.37282177,ForestNaturalAreas
64.99966009,19.37387602,ForestNaturalAreas
56.22101763,19.3829007,Water
65.69326383,19.38468893,ForestNaturalAreas
65.99773645,19.38683598,ForestNaturalAreas
56.11981286,19.39096772,Wetlands
68.53858447,19.39212843,ForestNaturalAreas
57.47205621,19.39213108,Water
56.88202349,19.3927269,Water
57.79683332,19.3941695,Wetlands
57.62475221,19.3960919,Water
68.2823371,19.39876518,Water
63.05456625,19.41203701,ForestNaturalAreas
56.02112984,19.41745301,Water
57.33263947,19.41775351,Water
58.21783635,19.42156811,Water
64.87844217,19.42580985,ForestNaturalAreas
64.49718187,19.4347421,ForestNaturalAreas
60.82294709,19.43952167,ForestNaturalAreas
66.76885191,19.44157061,ForestNaturalAreas
56.62975197,19.44917319,Water
56.19715055,19.45616423,Water
67.65541096,19.45828924,ForestNaturalAreas
56.28186664,19.4594807,ForestNaturalAreas
68.74311123,19.46071409,Water
57.07662052,19.46823008,Water
62.84701336,19.46870233,Water
68.17998226,19.46884108,ForestNaturalAreas
58.33740271,19.47104013,Water
57.75011639,19.47374639,Water
63.6820366,19.47417573,Wetlands
69.5833201,19.47703646,Water
68.55858575,19.47748884,Water
56.09527197,19.47783264,Wetlands
65.04804969,19.48061252,ForestNaturalAreas
64.70155713,19.48297485,ForestNaturalAreas
57.77105719,19.48632907,Water
68.96757422,19.48713155,Water
65.04020504,19.48827901,ForestNaturalAreas
62.91345205,19.49118675,ForestNaturalAreas
64.25829034,19.49213594,ForestNaturalAreas
68.49226577,19.49588802,ForestNaturalAreas
68.68161221,19.4990769,Water
68.0442351,19.50001293,ForestNaturalAreas
58.46610774,19.50060685,Water
56.9478079,19.50143283,Water
62.90406271,19.50370136,Wetlands
61.57503177,19.50699991,ForestNaturalAreas
61.44045189,19.50844614,ForestNaturalAreas
56.24035488,19.5090216,Water
62.41974257,19.51108527,ForestNaturalAreas
56.92458576,19.51394938,Water
66.88377264,19.51854921,Water
65.51813783,19.52284893,ForestNaturalAreas
64.01877689,19.52611768,ForestNaturalAreas
62.05171133,19.52720294,ForestNaturalAreas
66.52026575,19.53205934,ForestNaturalAreas
55.7333418,19.53754516,Water
56.66096766,19.53824306,Water
69.82669543,19.53825878,Water
56.66262367,19.54172165,Water
66.10739898,19.54562682,ForestNaturalAreas
55.95520566,19.54594684,Water
62.9372389,19.54819219,ForestNaturalAreas
56.84660833,19.55088441,Water
62.15750583,19.55124348,ForestNaturalAreas
66.37018816,19.55209871,ForestNaturalAreas
61.67218678,19.55255902,ForestNaturalAreas
62.91226739,19.55787044,ForestNaturalAreas
63.68686792,19.56130189,ForestNaturalAreas
65.4235843,19.57008909,ForestNaturalAreas
68.70830707,19.5711176,ForestNaturalAreas
56.88312931,19.57213147,ForestNaturalAreas
55.68219003,19.57267766,Water
61.76499112,19.57426915,Wetlands
66.18642162,19.58059957,ForestNaturalAreas
65.98630501,19.58130614,ForestNaturalAreas
57.65468195,19.58291097,Water
66.45018588,19.58342365,ForestNaturalAreas
61.99607139,19.58729468,Water
56.02136356,19.58766136,Water
65.43300341,19.58830738,ForestNaturalAreas
61.99437634,19.58850119,Water
65.52779033,19.59075428,ForestNaturalAreas
65.9525883,19.59755451,ForestNaturalAreas
65.47062329,19.60669396,ForestNaturalAreas
69.02323542,19.60680594,Water
56.42886122,19.60828213,Water
58.08658293,19.61007991,Water
56.9049674,19.61528587,Water
63.26100645,19.61936406,ForestNaturalAreas
66.27093711,19.62058342,ForestNaturalAreas
65.18830622,19.62613714,ForestNaturalAreas
69.63088998,19.62853168,Water
64.04175863,19.62905408,ForestNaturalAreas
69.80645142,19.63627778,Water
58.64673767,19.64049877,Water
57.61134879,19.64481618,Water
61.92182102,19.64579535,Wetlands
61.3258246,19.64610946,ForestNaturalAreas
66.08216388,19.65227106,ForestNaturalAreas
66.83278817,19.65880786,ForestNaturalAreas
56.13117107,19.65940331,Wetlands
63.98518233,19.66047834,ForestNaturalAreas
55.88348558,19.66414477,ForestNaturalAreas
61.50489944,19.66792903,ForestNaturalAreas
56.00581014,19.6688152,Water
68.78699798,19.67024119,ForestNaturalAreas
58.30005352,19.68210608,Water
58.36725155,19.68236288,Water
62.55637313,19.68399144,ForestNaturalAreas
63.41760319,19.68546564,Wetlands
66.05366794,19.6855412,ForestNaturalAreas
57.89594618,19.69734663,Water
56.01034872,19.69834735,Water
57.74475742,19.70460229,Water
62.14981118,19.70525314,ForestNaturalAreas
63.44682057,19.70528535,ForestNaturalAreas
68.57090189,19.71159425,ForestNaturalAreas
65.7598151,19.7199206,ForestNaturalAreas
68.51511615,19.72135908,ForestNaturalAreas
57.06379178,19.72193786,Water
69.63354889,19.7270965,Water
58.53826251,19.72825006,Water
55.85627674,19.7311264,AgriculturalArea
57.21798426,19.73142901,Water
67.59232681,19.73432575,ForestNaturalAreas
58.39918865,19.7352635,Water
56.15197047,19.73826039,Water
61.25725648,19.74005384,ForestNaturalAreas
58.62495882,19.74312274,Water
57.2033218,19.74560021,Water
57.09738759,19.75208088,Water
61.70330474,19.75502993,ForestNaturalAreas
55.96235484,19.75713815,Water
63.82440782,19.75735428,ForestNaturalAreas
67.67298008,19.7591526,ForestNaturalAreas
63.10101466,19.76140977,ForestNaturalAreas
64.32221837,19.76460124,ForestNaturalAreas
62.41233745,19.7660407,ForestNaturalAreas
57.53915267,19.76825651,Water
57.67243589,19.7758645,Wetlands
61.45020179,19.78176477,ForestNaturalAreas
63.64523258,19.78375116,ForestNaturalAreas
63.85742358,19.78731303,ForestNaturalAreas
61.3971469,19.7876893,ForestNaturalAreas
66.26359523,19.78885265,ForestNaturalAreas
69.09094315,19.7911038,AgriculturalArea
68.93653405,19.79306467,Water
67.35879619,19.79829113,ForestNaturalAreas
61.74615953,19.80504226,ForestNaturalAreas
68.63040252,19.80805947,ForestNaturalAreas
64.94166527,19.81302857,ForestNaturalAreas
56.12894487,19.81502049,Water
68.6534892,19.81546096,ForestNaturalAreas
67.04876656,19.81624811,ForestNaturalAreas
69.4313402,19.81883307,ForestNaturalAreas
63.26571905,19.82210418,ForestNaturalAreas
67.84877378,19.82743035,ForestNaturalAreas
56.1793751,19.83046186,Water
57.7790726,19.83339696,Water
55.8507026,19.8357778,ForestNaturalAreas
63.07764381,19.83594928,ForestNaturalAreas
68.83449209,19.84265319,ForestNaturalAreas
66.04076921,19.84785742,ForestNaturalAreas
56.96087397,19.85065836,Water
61.56567303,19.85073946,ForestNaturalAreas
66.12597993,19.85131488,ForestNaturalAreas
69.21261001,19.85781661,ForestNaturalAreas
63.38316314,19.85962236,ForestNaturalAreas
58.44354078,19.86093317,Water
56.44521117,19.8715344,Water
63.29378348,19.87392338,ForestNaturalAreas
66.7493479,19.87426438,Water
68.00583343,19.8765824,Water
58.62316811,19.87693601,Water
63.43134713,19.88214894,Wetlands
56.78436867,19.88576722,ForestNaturalAreas
58.15296301,19.88877786,Water
63.50132812,19.88900339,Water
58.13858162,19.89093475,Wetlands
67.2342088,19.89131377,Water
63.60738728,19.89224813,ForestNaturalAreas
68.05663517,19.89484741,ForestNaturalAreas
66.94155293,19.89703554,ForestNaturalAreas
56.21268348,19.90161317,Water
56.36610478,19.90520766,Water
63.79532729,19.9053088,ForestNaturalAreas
56.23535682,19.90685179,Water
57.46966821,19.90965241,Water
65.08350762,19.91256061,ForestNaturalAreas
65.26454736,19.9226655,ForestNaturalAreas
65.6422876,19.92823242,ForestNaturalAreas
64.09521432,19.93102267,ForestNaturalAreas
69.31376816,19.93428788,ForestNaturalAreas
65.68739137,19.94146007,ForestNaturalAreas
56.21110453,19.94357161,ForestNaturalAreas
67.66669846,19.94837426,ForestNaturalAreas
66.38039032,19.94910104,ForestNaturalAreas
66.24843306,19.95339431,ForestNaturalAreas
58.03966366,19.95355262,Water
57.70129077,19.95718355,ForestNaturalAreas
65.22320398,19.96044739,ForestNaturalAreas
58.00151177,19.96446653,Water
57.5675586,19.96574161,Water
65.29516468,19.97014794,ForestNaturalAreas
66.44903564,19.97323943,ForestNaturalAreas
66.76104292,19.97625582,ForestNaturalAreas
66.06457091,19.97661655,ForestNaturalAreas
62.78242265,19.98392629,Water
55.69180134,19.98534355,ForestNaturalAreas
63.88059252,19.98680787,ForestNaturalAreas
68.33173304,19.99012459,Water
66.64340073,19.9918879,ForestNaturalAreas
66.36266011,19.9919058,ForestNaturalAreas
57.75015803,20.00046221,ForestNaturalAreas
69.94717548,20.00090524,Water
69.21252863,20.00338028,Water
64.28703191,20.00538643,ForestNaturalAreas
56.63215714,20.00807824,ForestNaturalAreas
63.50431329,20.01083789,Water
56.21136105,20.02284648,ForestNaturalAreas
58.38318473,20.02381099,ForestNaturalAreas
66.79538603,20.02559773,Water
66.85113078,20.0307258,ForestNaturalAreas
69.75473394,20.03582219,Water
57.69686273,20.03675885,Wetlands
65.33485492,20.04647705,ForestNaturalAreas
58.5951427,20.04864502,Water
57.0875794,20.0491879,Water
56.74300032,20.05166683,ForestNaturalAreas
69.97930155,20.05540032,Water
56.57749869,20.05884111,ForestNaturalAreas
57.12914071,20.06747984,Water
67.49937613,20.07759408,ForestNaturalAreas
63.52436546,20.07864824,ForestNaturalAreas
57.2988381,20.08135002,Water
57.45716614,20.08191373,ForestNaturalAreas
57.84862666,20.08302355,Water
67.00109239,20.09102864,ForestNaturalAreas
61.73939139,20.0921391,ForestNaturalAreas
57.72929432,20.09768037,ForestNaturalAreas
65.20577366,20.09981994,Wetlands
57.4369483,20.10245429,ForestNaturalAreas
64.48400544,20.10488054,Wetlands
62.66794793,20.12438862,ForestNaturalAreas
56.74920619,20.12621443,ForestNaturalAreas
58.71309108,20.12740828,Water
66.80244078,20.12835554,ForestNaturalAreas
62.96484002,20.13033622,ForestNaturalAreas
67.86641354,20.13072222,Water
68.70605106,20.13426239,ForestNaturalAreas
58.32504428,20.14433498,Wetlands
62.76859641,20.14682288,ForestNaturalAreas
65.18690041,20.15108434,ForestNaturalAreas
64.30519783,20.15436324,Wetlands
65.85371403,20.15626586,ForestNaturalAreas
66.94392888,20.15781128,ForestNaturalAreas
57.01375129,20.16133783,Water
64.53394743,20.16826494,ForestNaturalAreas
57.79450361,20.16952922,Water
61.92951552,20.17179172,ForestNaturalAreas
63.73530553,20.17297026,ForestNaturalAreas
67.95890502,20.17418922,ForestNaturalAreas
58.58201232,20.17544209,Water
69.61578987,20.17998639,Water
66.36362929,20.18117398,ForestNaturalAreas
58.36970495,20.18125956,Wetlands
55.85514932,20.18403406,Water
63.7442723,20.18583539,ForestNaturalAreas
68.97123792,20.18753896,ForestNaturalAreas
57.01104122,20.18888238,Water
56.9698007,20.18894183,Water
69.42822109,20.1889888,ForestNaturalAreas
67.30222392,20.18900099,ForestNaturalAreas
55.72092344,20.19064649,Water
58.39726123,20.19219581,Wetlands
63.14080865,20.19528352,ForestNaturalAreas
57.59719045,20.19591572,Wetlands
64.73107733,20.20152663,ForestNaturalAreas
57.71091677,20.2031467,Wetlands
65.44594495,20.2097042,ForestNaturalAreas
57.55362856,20.21510721,Wetlands
68.50569138,20.2163869,ForestNaturalAreas
63.66205247,20.22075755,Water
62.43878472,20.2244273,ForestNaturalAreas
64.94035493,20.2266355,ForestNaturalAreas
66.44341038,20.22827625,ForestNaturalAreas
57.80613278,20.22881744,ForestNaturalAreas
